route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4,8,437,"HBLR TONNELLE",0,"342JC007",152
4,8,438,"HBLR TONNELLE",0,"342JC003",152
4,8,439,"HBLR TONNELLE",0,"342JC005",152
4,8,440,"HBLR TONNELLE",0,"342JC001",152
4,8,441,"HBLR TONNELLE",0,"342JC003",153
4,8,442,"HBLR HOBOKEN",0,"342JC002",154
4,8,443,"HBLR HOBOKEN",0,"342JC004",154
4,8,444,"HBLR HOBOKEN",0,"342JC008",154
4,8,445,"HBLR HOBOKEN",0,"342JC006",155
4,8,446,"HBLR HOBOKEN",0,"342JC002",155
4,8,447,"HBLR HOBOKEN",0,"342JC004",155
4,8,448,"HBLR HOBOKEN",0,"342JC008",155
4,8,449,"HBLR HOBOKEN",0,"342JC006",155
4,8,450,"HBLR HOBOKEN",0,"342JC002",155
4,8,451,"HBLR HOBOKEN",0,"342JC004",155
4,8,452,"HBLR HOBOKEN",0,"342JC008",155
4,8,453,"HBLR HOBOKEN",0,"342JC006",155
4,8,454,"HBLR HOBOKEN",0,"342JC002",155
4,8,455,"HBLR HOBOKEN",0,"342JC004",155
4,8,456,"HBLR HOBOKEN",0,"342JC008",155
4,8,457,"HBLR HOBOKEN",0,"342JC006",155
4,8,458,"HBLR HOBOKEN",0,"342JC002",155
4,8,459,"HBLR HOBOKEN",0,"342JC004",155
4,8,460,"HBLR HOBOKEN",0,"342JC008",155
4,8,461,"HBLR HOBOKEN",0,"342JC006",155
4,8,462,"HBLR HOBOKEN",0,"342JC002",155
4,8,463,"HBLR HOBOKEN",0,"342JC004",155
4,8,464,"HBLR HOBOKEN",0,"342JC008",155
4,8,465,"HBLR HOBOKEN",0,"342JC006",155
4,8,466,"HBLR HOBOKEN",0,"342JC002",155
4,8,467,"HBLR HOBOKEN",0,"342JC004",155
4,8,468,"HBLR HOBOKEN",0,"342JC008",155
4,8,469,"HBLR HOBOKEN",0,"342JC006",155
4,8,470,"HBLR HOBOKEN",0,"342JC002",155
4,8,471,"HBLR HOBOKEN",0,"342JC004",155
4,8,472,"HBLR HOBOKEN",0,"342JC008",155
4,8,473,"HBLR HOBOKEN",0,"342JC006",155
4,8,474,"HBLR HOBOKEN",0,"342JC002",155
4,8,475,"HBLR HOBOKEN",0,"342JC004",155
4,8,476,"HBLR HOBOKEN",0,"342JC008",155
4,8,477,"HBLR HOBOKEN",0,"342JC006",155
4,8,478,"HBLR HOBOKEN",0,"342JC002",155
4,8,479,"HBLR HOBOKEN",0,"342JC004",155
4,8,480,"HBLR HOBOKEN",0,"342JC008",155
4,8,481,"HBLR HOBOKEN",0,"342JC006",155
4,8,482,"HBLR HOBOKEN",0,"342JC002",155
4,8,483,"HBLR HOBOKEN",0,"342JC004",155
4,8,484,"HBLR HOBOKEN",0,"342JC008",155
4,8,485,"HBLR HOBOKEN",0,"342JC006",155
4,8,486,"HBLR HOBOKEN",0,"342JC002",155
4,8,487,"HBLR HOBOKEN",0,"342JC004",155
4,8,488,"HBLR HOBOKEN",0,"342JC008",155
4,8,489,"HBLR HOBOKEN",0,"342JC006",155
4,8,490,"HBLR HOBOKEN",0,"342JC002",155
4,8,491,"HBLR HOBOKEN",0,"342JC004",155
4,8,492,"HBLR HOBOKEN",0,"342JC008",155
4,8,493,"HBLR HOBOKEN",0,"342JC006",155
4,8,494,"HBLR HOBOKEN",0,"342JC002",155
4,8,495,"HBLR HOBOKEN",0,"342JC004",155
4,8,496,"HBLR HOBOKEN",0,"342JC008",155
